case,batch_id,timestamp,t_pct,phase,temp_C,pressure_bar,pH,agitator_rpm,feed_A_Lph,feed_B_Lph
A,A_B076,2026-01-23T13:49:24.525426,62.589928057553955,React,46.31751853603895,0.9112479974689658,6.140384004152368,185.2283894817301,20.00022495243326,18.252806042077246
A,A_B076,2026-01-23T13:57:54.462500,63.30935251798561,React,45.265518970160024,0.894658379106076,6.191417994153581,180.83268255139808,20.54013940123237,18.35048781258516
A,A_B076,2026-01-23T14:06:24.399574,64.02877697841727,React,45.589058573389885,0.9143025924754911,6.200020875285445,178.61046199101858,20.494667610514515,18.378818030583638
A,A_B076,2026-01-23T14:14:54.336648,64.74820143884892,React,44.12340671299611,0.8773447800394217,6.16044832460738,178.17197008057965,19.432864370143825,18.301890230769395
A,A_B076,2026-01-23T14:23:24.273722,65.46762589928058,Hold,42.53118737316224,0.8994898674884934,6.1988883982383856,177.42745351983405,20.418528234037094,17.800991777268266
A,A_B076,2026-01-23T14:31:54.210796,66.18705035971223,Hold,41.55365080467215,0.9052982135259866,6.2529710280402275,174.40093065143617,19.051131961944247,18.163294429640693
A,A_B076,2026-01-23T14:40:24.147869,66.90647482014388,Hold,41.57992745591464,0.8796057650507787,6.234587730540059,182.12671712860686,21.56288243008481,16.13368890914767
A,A_B076,2026-01-23T14:48:54.084943,67.62589928057554,Hold,42.4107187707823,0.8971311563316018,6.236620182834564,176.32617216177243,21.107364137616972,17.72625929138228
A,A_B076,2026-01-23T14:57:24.022017,68.34532374100719,Hold,40.82555206357912,0.9030333068944869,6.179027852194011,176.62862624928803,18.7207401360712,16.794297845305586
A,A_B076,2026-01-23T15:05:53.959091,69.06474820143885,Hold,41.42998720719984,0.887118842736132,6.174447223170218,168.95558966074026,20.865253945833757,16.073577485159706
A,A_B076,2026-01-23T15:14:23.896165,69.7841726618705,Hold,41.48019864885062,0.8875827722863164,6.201588473359681,176.93536645781802,20.125163430211504,17.25445821813309
A,A_B076,2026-01-23T15:22:53.833239,70.50359712230215,Hold,41.320129350692554,0.8958978754707089,6.165477098133996,168.54250632357795,19.017661428695487,16.510641564866024
A,A_B076,2026-01-23T15:31:23.770313,71.22302158273381,Hold,39.20131317208904,0.9092242566870565,6.199960411620679,174.3799204249494,18.78696550576309,16.91107512378718
A,A_B076,2026-01-23T15:39:53.707387,71.94244604316546,Hold,38.526581709907326,0.8857124312332747,6.204499125898155,169.48136312964817,20.003521651000682,16.076974720979607
A,A_B076,2026-01-23T15:48:23.644460,72.66187050359711,Hold,39.61322588462045,0.8915360772299384,6.237169231175421,162.34778714454177,21.185536900836915,16.32264032323756
A,A_B076,2026-01-23T15:56:53.581534,73.38129496402877,Hold,37.928836197332885,0.8762757951901721,6.127561431011889,166.09774235054024,21.67482401926404,15.89970241266028
A,A_B076,2026-01-23T16:05:23.518608,74.10071942446042,Hold,38.68117394788335,0.8906530359867808,6.1934941158405605,162.96225764222518,20.217482978712518,15.904338889932117
A,A_B076,2026-01-23T16:13:53.455682,74.82014388489208,Hold,37.842407246495284,0.8908543925491318,6.141830564263427,157.63902301385622,19.31189625197781,15.451015536983062
A,A_B076,2026-01-23T16:22:23.392756,75.53956834532374,Hold,38.14239495241362,0.8875656465976063,6.195467798326623,155.67192271387788,21.300700484218975,14.993055968138645
A,A_B076,2026-01-23T16:30:53.329830,76.2589928057554,Hold,38.348740232347176,0.9063202022116099,6.154038546765746,161.64034666816164,19.356823395186947,15.004715419710376
A,A_B076,2026-01-23T16:39:23.266904,76.97841726618705,Hold,38.030061481915,0.8770465233699927,6.139949492443655,161.59205373805204,19.7697682107495,15.684137336384321
A,A_B076,2026-01-23T16:47:53.203977,77.6978417266187,Hold,38.98537081415857,0.8823472786691591,6.156263619798586,150.98341080368215,20.481575089960405,15.149510067455045
A,A_B076,2026-01-23T16:56:23.141051,78.41726618705036,Hold,38.59905492430686,0.9043038842941877,6.148546761235079,153.9862919679715,20.927397622523287,15.744236066935523
A,A_B076,2026-01-23T17:04:53.078125,79.13669064748201,Hold,37.659752843758774,0.8796713609342235,6.099302238827947,146.03225538862802,19.204176126050037,15.281410640112592
A,A_B076,2026-01-23T17:13:23.015199,79.85611510791367,Hold,37.777302556318155,0.8978580914248134,6.104646502915562,153.6776809601406,19.987650029816752,15.029074186454007
A,A_B076,2026-01-23T17:21:52.952273,80.57553956834532,CoolDown,38.027771008339876,0.9150994196426708,6.074711690816649,150.31075539747687,20.458554057623644,16.3181455398625
A,A_B076,2026-01-23T17:30:22.889347,81.29496402877697,CoolDown,39.65661308900562,0.9014691368125141,6.088267722209582,144.67996283380398,18.313867886562722,14.865054259240246
A,A_B076,2026-01-23T17:38:52.826421,82.01438848920863,CoolDown,39.288518631282926,0.8983031464279317,6.103389234459022,148.20382691785446,18.703310683879433,15.303029540081129
A,A_B076,2026-01-23T17:47:22.763494,82.73381294964028,CoolDown,37.206171410718305,0.8916750391855756,6.113328834114288,147.82212321349047,18.852001819014173,16.210875382811633
A,A_B076,2026-01-23T17:55:52.700568,83.45323741007194,CoolDown,39.13785086113564,0.914145444009737,6.004290530746067,146.56643084075904,20.18513388848281,15.701223169158292
A,A_B076,2026-01-23T18:04:22.637642,84.17266187050359,CoolDown,41.015162999898976,0.8844660742336071,6.086476222882706,153.80964113199065,20.41880016148891,15.308502234266903
A,A_B076,2026-01-23T18:12:52.574716,84.89208633093524,CoolDown,39.37027036793893,0.8809834102752446,6.068174312602933,146.6337234549284,20.844964424628596,14.690096700397973
A,A_B076,2026-01-23T18:21:22.511790,85.6115107913669,CoolDown,39.17282277903454,0.8924505093767418,6.004159355150032,156.71737317720482,20.231230092976606,13.862650074504195
A,A_B076,2026-01-23T18:29:52.448864,86.33093525179856,CoolDown,38.85265532546437,0.909838531029475,5.986490543820844,153.45105889189375,21.655106920995138,13.512708499729518
A,A_B076,2026-01-23T18:38:22.385938,87.05035971223022,CoolDown,38.68839906296904,0.8955167756581357,6.029809737436984,148.68329689076182,20.443279533507436,14.825169817343543
A,A_B076,2026-01-23T18:46:52.323012,87.76978417266187,CoolDown,39.8265430813379,0.9502117267568947,6.022805090861067,159.147541575898,20.939333851080647,16.081552935038793
A,A_B076,2026-01-23T18:55:22.260085,88.48920863309353,CoolDown,38.13404245335722,0.9085032887765756,6.023079184156538,148.53625153346533,20.669405126942994,14.57713990423065
A,A_B076,2026-01-23T19:03:52.197159,89.20863309352518,CoolDown,39.3428135917142,0.9385624330095313,6.0641557497713166,144.45507559437868,20.191835747142903,14.423713942452073
A,A_B076,2026-01-23T19:12:22.134233,89.92805755395683,CoolDown,39.991705544793426,0.9186612370913396,5.970094848165483,153.9805948141837,21.1268845436202,14.8826849539751
A,A_B076,2026-01-23T19:20:52.071307,90.64748201438849,CoolDown,41.040045070746146,0.9334140294528562,5.979494666099067,146.56357473775947,20.468654943888392,15.10051812123202
A,A_B076,2026-01-23T19:29:22.008381,91.36690647482014,CoolDown,39.073833380917,0.9394611829701282,5.969985048864676,154.99703723942642,19.590326347597326,15.18455899977361
A,A_B076,2026-01-23T19:37:51.945455,92.0863309352518,CoolDown,40.08207707463386,0.9267770043867503,6.0443065681469275,144.4566586432357,20.138669557996764,15.708625643540996
A,A_B076,2026-01-23T19:46:21.882529,92.80575539568345,CoolDown,41.07354258835467,0.9479185052966936,6.028960057701404,146.6056242514946,19.774189127812285,14.485569657846497
A,A_B076,2026-01-23T19:54:51.819602,93.5251798561151,Transfer,40.55964083400749,0.9742144899129093,6.011434056413163,147.85199006486715,19.458657165477344,15.771465580510673
A,A_B076,2026-01-23T20:03:21.756676,94.24460431654676,Transfer,41.892868599432916,0.9553774620638067,5.9901387662551455,152.28476104907762,19.5213644085154,15.39763835340136
A,A_B076,2026-01-23T20:11:51.693750,94.96402877697841,Transfer,41.43611327773044,0.9665056373910214,5.998568875956572,148.07115079167272,20.439323719030718,14.64974000560442
A,A_B076,2026-01-23T20:20:21.630824,95.68345323741006,Transfer,40.49356609499599,0.9729820461042886,5.992456704916639,147.83168568594948,19.033753833375332,14.454706823840002
A,A_B076,2026-01-23T20:28:51.567898,96.40287769784172,Transfer,41.30570701913955,0.9790510308185935,6.022014115033427,152.64499772799084,20.19244491584795,14.208864112598901
A,A_B076,2026-01-23T20:37:21.504972,97.12230215827337,Transfer,40.78055186215441,0.9521618824829611,6.060265064446068,154.69817637217974,19.640662631634683,15.701876445328084
A,A_B076,2026-01-23T20:45:51.442046,97.84172661870502,Transfer,41.506634736603495,0.9956365666054379,5.969415921987877,148.82074529670544,19.297763598803254,14.817020809811694
A,A_B076,2026-01-23T20:54:21.379120,98.56115107913669,CIP,41.855081153537405,0.9976551027997281,5.9890850169534735,146.0153058024935,19.9369882682916,14.814630921762548
A,A_B076,2026-01-23T21:02:51.316193,99.28057553956835,CIP,42.39480031602964,0.9956605299989192,5.99472542055031,155.81244603519204,20.101314480467934,15.147210570292785
A,A_B076,2026-01-23T21:11:21.253267,100.0,CIP,42.16782934606151,1.0206234126213547,5.9243726838648865,149.41241467535934,21.427899589981266,14.334563992641833
A,A_B077,2026-01-23T04:00:00,0.0,Charge,22.334225860981547,1.0144893816323268,5.590236831618471,151.6440336246276,18.599188335009174,15.963315825662276
A,A_B077,2026-01-23T04:07:30.530475,0.7194244604316546,Charge,24.182337129232696,1.032608139110715,5.623286358885825,142.22537658233912,19.720007908542037,15.989988526788359
A,A_B077,2026-01-23T04:15:01.060951,1.4388489208633093,Charge,21.883620306028416,0.9934060900717967,5.646356739157264,150.826610917672,19.479229556455042,15.93125699059663
A,A_B077,2026-01-23T04:22:31.591426,2.158273381294964,Charge,21.18781394884016,1.0489506797909378,5.583567465661548,153.3057829868091,19.94346265912576,15.241801525497404
A,A_B077,2026-01-23T04:30:02.121902,2.8776978417266186,Charge,22.880883323978303,1.0209245998769167,5.621785942719244,141.68415813050336,20.967810866235542,14.432598706072634
A,A_B077,2026-01-23T04:37:32.652377,3.597122302158273,Charge,23.357524248243383,1.030849088682848,5.608630368443512,152.82175103740911,18.194819153972055,14.110198496974824
A,A_B077,2026-01-23T04:45:03.182853,4.316546762589928,Charge,22.62755230596147,1.0330494272912685,5.701269562598531,157.59592356849188,20.22583962502266,15.356866153016513
A,A_B077,2026-01-23T04:52:33.713328,5.0359712230215825,Charge,22.6688601824372,1.0598070969441067,5.641909481088672,148.9796916239055,20.251341125369443,15.401752350842937
A,A_B077,2026-01-23T05:00:04.243804,5.755395683453237,Charge,22.30057840060437,1.0568319066657463,5.689383289145219,152.96167434814282,19.971515106714953,15.157392791828208
A,A_B077,2026-01-23T05:07:34.774279,6.474820143884892,Charge,23.766884337579757,1.0453090668679217,5.654115499000858,145.98128174201958,20.222093620172597,14.20291821667244
A,A_B077,2026-01-23T05:15:05.304755,7.194244604316546,Charge,25.23909067904402,1.035511083721088,5.661104924844359,153.68092973583282,20.38299830302103,14.521730660212722
A,A_B077,2026-01-23T05:22:35.835230,7.913669064748201,Charge,25.247830595742126,1.0535957368998887,5.6539254167948245,152.04055375604065,20.13989705972543,15.050412871312137
A,A_B077,2026-01-23T05:30:06.365705,8.633093525179856,Charge,24.3218472013396,1.0418854730911478,5.654122879004379,150.87101544319071,18.612012886876208,14.632675255308962
A,A_B077,2026-01-23T05:37:36.896181,9.35251798561151,Charge,23.962002226515757,1.0798941361558099,5.664043341471366,150.64344097693285,19.423203265155927,14.535200258981327
A,A_B077,2026-01-23T05:45:07.426656,10.071942446043165,HeatUp,24.82625233748854,1.0607957062233597,5.652406672992492,151.73923310145113,21.175071334893556,14.421031369874191
A,A_B077,2026-01-23T05:52:37.957132,10.79136690647482,HeatUp,24.50009423075744,1.0737355197452474,5.678108610244094,151.51944975796656,19.25328731274496,14.920054386406324
A,A_B077,2026-01-23T06:00:08.487607,11.510791366906474,HeatUp,24.5022541189094,1.0970159064394716,5.636505024387658,149.495890265902,20.14283254739354,14.877142007031495
A,A_B077,2026-01-23T06:07:39.018083,12.230215827338128,HeatUp,25.417192051585356,1.0955083316693683,5.697675990053166,154.40483527215065,19.600853518503126,14.506098596158521
A,A_B077,2026-01-23T06:15:09.548558,12.949640287769784,HeatUp,26.600923230050963,1.0929637941895993,5.664082175260809,156.40892472499024,20.545206021781752,15.008835579524881
A,A_B077,2026-01-23T06:22:40.079034,13.66906474820144,HeatUp,25.74062803201179,1.0789166479158683,5.711325843610397,153.5005785410262,20.014267758354585,15.153101014303433
A,A_B077,2026-01-23T06:30:10.609509,14.388489208633093,HeatUp,26.068924201304892,1.1015789363749657,5.726909148632619,159.34226885339967,20.646505300680293,15.216158546280003
A,A_B077,2026-01-23T06:37:41.139984,15.107913669064747,HeatUp,26.38246845253254,1.0856283188357674,5.76910839582262,161.11499568734757,20.49380469472542,14.431120488265488
A,A_B077,2026-01-23T06:45:11.670460,15.827338129496402,HeatUp,27.622303851233347,1.1080311517909107,5.745946178301467,160.84547359851717,19.996396824270512,14.822773045647011
A,A_B077,2026-01-23T06:52:42.200935,16.546762589928058,HeatUp,28.096009034867972,1.0838623093574071,5.738827581341984,165.8895990475795,18.759186363577555,15.018506539946431
A,A_B077,2026-01-23T07:00:12.731411,17.26618705035971,HeatUp,27.014233307239603,1.124216480405966,5.7388477825763164,168.37593064194868,19.770828715297437,15.086244880011703
A,A_B077,2026-01-23T07:07:43.261886,17.985611510791365,HeatUp,28.232932259434516,1.1115262595924515,5.790605892949843,164.8837728165579,19.598798938055246,14.212912983861402
A,A_B077,2026-01-23T07:15:13.792362,18.70503597122302,HeatUp,29.798660705748123,1.1105437915239815,5.778032044759614,169.63743460205788,19.6682363488424,14.812570768172304
A,A_B077,2026-01-23T07:22:44.322837,19.424460431654676,HeatUp,29.228740106078604,1.1185792768534693,5.770783775067643,174.16023995410197,20.954571242010267,15.377049714513621
A,A_B077,2026-01-23T07:30:14.853313,20.14388489208633,HeatUp,31.239211878309142,1.1127253689098926,5.810735818931988,167.94315842480864,22.113588567177977,14.670084800818092
A,A_B077,2026-01-23T07:37:45.383788,20.863309352517984,HeatUp,31.351590153979995,1.1169894906709368,5.763593336261503,166.77000252551332,19.07559035405641,15.245811455415435
A,A_B077,2026-01-23T07:45:15.914264,21.58273381294964,HeatUp,32.9353632110529,1.1366139841913685,5.835212867111195,171.0721146639233,19.862718279548567,15.048393275570222
A,A_B077,2026-01-23T07:52:46.444739,22.302158273381295,HeatUp,32.061698568510785,1.1341370738641225,5.823204509259943,178.33222111139793,21.20678833309079,14.772292373000331
A,A_B077,2026-01-23T08:00:16.975214,23.02158273381295,HeatUp,33.70670577709344,1.1297688424180532,5.850868952417463,175.75840303524356,21.00567074312042,15.815484851550918
A,A_B077,2026-01-23T08:07:47.505690,23.741007194244602,HeatUp,34.621528943488926,1.1234045388235911,5.934704765718245,173.9629379126689,21.650631369167172,14.888945995542489
A,A_B077,2026-01-23T08:15:18.036165,24.460431654676256,HeatUp,35.843076183674576,1.1151841717953654,5.874654430881539,185.29640228053617,21.462132148954606,14.958541102640908
A,A_B077,2026-01-23T08:22:48.566641,25.179856115107913,React,36.26575764434344,1.1360857585001394,5.9272918110194945,176.76764151121162,22.589662982711083,14.810579402998211
A,A_B077,2026-01-23T08:30:19.097116,25.899280575539567,React,37.931220236307055,1.1061504471434955,5.949440244769965,182.04408734263458,22.24942164923808,16.00914953236063
A,A_B077,2026-01-23T08:37:49.627592,26.61870503597122,React,37.6476150893341,1.1461396527329486,5.957861522546532,186.8759575772152,22.656305122969965,15.977827873846152
A,A_B077,2026-01-23T08:45:20.158067,27.33812949640288,React,39.271668976505964,1.1293812713051028,5.957522038284653,187.77810280029362,22.955581481391086,15.857444811903996
A,A_B077,2026-01-23T08:52:50.688543,28.057553956834532,React,39.33954961636855,1.135519892370188,5.927088727061832,187.89813381990754,21.615756827557043,15.720918625713768
A,A_B077,2026-01-23T09:00:21.219018,28.776978417266186,React,41.57392637147552,1.1236540857703279,5.95446559183118,184.65061344536448,23.074567035290507,14.70283088599765
A,A_B077,2026-01-23T09:07:51.749493,29.49640287769784,React,42.410297000133546,1.1134077556073685,5.95235430607614,190.60866157122766,23.330058196050544,15.002255416544736
A,A_B077,2026-01-23T09:15:22.279969,30.215827338129493,React,44.69385914909454,1.127838730335257,5.989746613873521,189.4507711728499,22.85891360675774,14.853615526766038
A,A_B077,2026-01-23T09:22:52.810444,30.93525179856115,React,46.58618413928557,1.0906416769852199,6.002664317907141,191.99151315213828,23.07179072164863,15.983608690001443
A,A_B077,2026-01-23T09:30:23.340920,31.654676258992804,React,47.64093650736835,1.1008328031218735,5.997584492038263,196.77934013964872,23.30566353440648,16.82207135380228
A,A_B077,2026-01-23T09:37:53.871395,32.37410071942446,React,49.221316077416624,1.1044822484502534,6.053066469224884,187.41023661330826,23.122823664662594,15.88988783347471
A,A_B077,2026-01-23T09:45:24.401871,33.093525179856115,React,50.089161072970114,1.0841013298548803,6.0329939388162055,194.57063455499647,22.972759254322742,16.556210876161966
A,A_B077,2026-01-23T09:52:54.932346,33.81294964028777,React,51.314469926119365,1.1116235600973867,6.047550281425372,194.39789186297136,25.6309529431476,15.900279485530609
A,A_B077,2026-01-23T10:00:25.462822,34.53237410071942,React,51.8923373863594,1.1181005214771764,6.02147860627098,198.36067367273654,25.061898431515193,15.898429464647753
A,A_B077,2026-01-23T10:07:55.993297,35.25179856115108,React,52.674137853722954,1.0703214346331178,6.0802034893342745,202.4039854637406,24.485145316045504,15.450260695902546
A,A_B077,2026-01-23T10:15:26.523773,35.97122302158273,React,54.35973040149909,1.0863672980788424,6.084349069039899,202.93960881727858,23.5830578019128,16.26368327601019
A,A_B077,2026-01-23T10:22:57.054248,36.690647482014384,React,56.34676141925115,1.086512558096815,6.077716344357971,199.90334186673226,25.115620586335766,16.548823268386048
A,A_B077,2026-01-23T10:30:27.584723,37.41007194244604,React,58.866796440620256,1.0901749226961257,6.115142118490708,194.732387811035,24.580182936395474,16.746009072808086
A,A_B077,2026-01-23T10:37:58.115199,38.1294964028777,React,58.35176644346353,1.0942555470983635,6.114777359482904,195.95260127378666,24.803657688356537,16.29598574854742
A,A_B077,2026-01-23T10:45:28.645674,38.84892086330935,React,59.80356421764865,1.073182258016634,6.135851414738483,200.9924009390588,26.540483252405636,16.4799494904958
A,A_B077,2026-01-23T10:52:59.176150,39.568345323741006,React,61.12944284483949,1.0872538743590374,6.143743934946215,193.37551260121845,26.32389928205425,16.45860189069574
A,A_B077,2026-01-23T11:00:29.706625,40.28776978417266,React,63.49099109923387,1.0700931767032928,6.152302237764937,197.95205099068505,23.342393486575883,16.296612126940424
A,A_B077,2026-01-23T11:08:00.237101,41.007194244604314,React,63.28602139694847,1.0552107199085319,6.186564285983991,196.246577908096,25.23042314133632,17.309803344432833
A,A_B077,2026-01-23T11:15:30.767576,41.72661870503597,React,64.17506747033991,1.063067149171352,6.145602130369521,194.75442451145636,25.0419244482113,15.794288390240085
A,A_B077,2026-01-23T11:23:01.298052,42.44604316546762,React,65.03398900347587,1.0358920522963118,6.118212564925254,200.66311502899674,25.10124503324866,16.082151925923338
A,A_B077,2026-01-23T11:30:31.828527,43.16546762589928,React,66.34240669981259,1.046143367936689,6.138178015128947,202.98896093388618,24.365193417379835,16.914225840163727
A,A_B077,2026-01-23T11:38:02.359002,43.884892086330936,React,65.69316295210687,1.0423483205789108,6.143114482484455,202.33859619890328,24.63860141725037,16.63657906776174
A,A_B077,2026-01-23T11:45:32.889478,44.60431654676259,React,64.48961843325935,1.0308353929063778,6.1314277069347405,200.46481790484822,23.731405334052248,18.210871148919647
A,A_B077,2026-01-23T11:53:03.419953,45.32374100719424,React,66.15355654577155,1.0727420573827766,6.087127843908433,198.58566549008563,25.065611588924746,17.45099968088326
A,A_B077,2026-01-23T12:00:33.950429,46.0431654676259,React,67.22902264312805,1.0490506948465341,6.1726872144477944,197.84673303510675,24.870369903583438,18.397595721365803
A,A_B077,2026-01-23T12:08:04.480904,46.76258992805755,React,66.48981761971923,1.0272386295682716,6.1697183848782196,203.32943496939606,25.126669866032156,18.804803559794326
A,A_B077,2026-01-23T12:15:35.011380,47.482014388489205,React,65.92771616031538,1.0253209440620987,6.228837663716215,197.64411019684832,23.2376766174622,18.20367999519036
A,A_B077,2026-01-23T12:23:05.541855,48.20143884892086,React,65.69961992224833,1.0212860113760496,6.229416719217047,197.3243930904074,23.7607588786686,18.500801293628026
A,A_B077,2026-01-23T12:30:36.072331,48.92086330935251,React,63.49516186361076,1.0174987535276145,6.196571471800478,200.87251063017806,24.789020877440077,19.16954852949398
A,A_B077,2026-01-23T12:38:06.602806,49.64028776978417,React,62.82544951811592,1.0261431606156386,6.195133501292478,194.99532072806102,22.6689681455655,19.151826824139132
A,A_B077,2026-01-23T12:45:37.133282,50.35971223021583,React,64.46462508085075,1.0111998210428563,6.155258887539506,198.90110639403736,22.217030924746915,17.41691317895694
A,A_B077,2026-01-23T12:53:07.663757,51.07913669064748,React,64.02941060432444,0.9620842598999338,6.187533752912543,196.03381968592134,22.916832820998085,18.50645565993506
A,A_B077,2026-01-23T13:00:38.194232,51.798561151079134,React,61.6666105696328,0.9989717045692551,6.1799499424672835,195.0047699387699,23.308384770693998,19.141691951070253
A,A_B077,2026-01-23T13:08:08.724708,52.51798561151079,React,61.42145643026883,0.9685433625989027,6.189246137301505,196.18099538439907,21.81704590612541,19.02886926439444
A,A_B077,2026-01-23T13:15:39.255183,53.23741007194244,React,60.797296552516976,0.9674452551796089,6.163097868365444,199.6396951882112,23.43492121418714,18.353433658216392
A,A_B077,2026-01-23T13:23:09.785659,53.956834532374096,React,60.610005760449745,0.9851923724378846,6.19990750204288,196.7213967407359,21.246885544307045,17.95752635628265
A,A_B077,2026-01-23T13:30:40.316134,54.67625899280576,React,58.15712367141916,0.9372993908433882,6.147305472626011,196.5313812459264,22.16386412454202,19.364999453885332
A,A_B077,2026-01-23T13:38:10.846610,55.39568345323741,React,57.71861506037408,0.9857809412437691,6.280392865133077,197.69188815499427,21.05486117948336,18.49137441357505
A,A_B077,2026-01-23T13:45:41.377085,56.115107913669064,React,57.608672490028994,0.9672792118032714,6.233579136022261,196.40155680313504,21.038580742532638,18.898897730991695
A,A_B077,2026-01-23T13:53:11.907561,56.83453237410072,React,54.663821981080865,0.9550437865708685,6.230724679616426,192.39734668243867,21.788032580766117,19.031596246725282
A,A_B077,2026-01-23T14:00:42.438036,57.55395683453237,React,53.811911611289425,0.9576667897277455,6.153293055952578,194.49775344558486,20.924695102690645,18.795967776627602
A,A_B077,2026-01-23T14:08:12.968512,58.273381294964025,React,51.7543328307694,0.9576192437882327,6.143487733402034,190.71381507325938,19.878232070255375,18.267704326608854
A,A_B077,2026-01-23T14:15:43.498987,58.99280575539568,React,50.688478984097024,0.9390899267465215,6.200816571796506,192.21325181363147,20.264437999474442,18.695349852989253
A,A_B077,2026-01-23T14:23:14.029462,59.71223021582733,React,51.14983664879772,0.9428431943183394,6.183814157934104,193.65739780046567,21.221653245099823,18.32263362461169
A,A_B077,2026-01-23T14:30:44.559938,60.43165467625899,React,50.35114274555301,0.9121608927869557,6.248662105749127,190.56289785566494,20.89836674966323,19.534375325580456
A,A_B077,2026-01-23T14:38:15.090413,61.15107913669065,React,49.30940116820013,0.9348138651557288,6.212251486523284,182.44402093283952,21.041873666492744,18.54907123964844
A,A_B077,2026-01-23T14:45:45.620889,61.8705035971223,React,46.5756516964195,0.927684270539885,6.192269850899883,184.3528121774599,20.0355459652855,19.83101373883283
A,A_B077,2026-01-23T14:53:16.151364,62.589928057553955,React,46.30691897146008,0.936257478456032,6.237886190998776,187.80262449989712,19.64784304518535,17.36162131220135
A,A_B077,2026-01-23T15:00:46.681840,63.30935251798561,React,45.97285235979742,0.9135558478626166,6.198820949805777,175.4277395423228,19.75732256000118,17.826590962866348
A,A_B077,2026-01-23T15:08:17.212315,64.02877697841727,React,42.939719032931286,0.9119966383895703,6.19996790513566,184.14261927680354,19.753495730727696,17.67345579544794
A,A_B077,2026-01-23T15:15:47.742791,64.74820143884892,React,44.35117385712667,0.8901961908156321,6.223961697751099,182.68367098809017,20.201100101341872,17.234877573350058
A,A_B077,2026-01-23T15:23:18.273266,65.46762589928058,Hold,44.770211901505974,0.9008795221479613,6.17181498526483,191.25666094045062,19.36645206897179,17.332702931585157
A,A_B077,2026-01-23T15:30:48.803741,66.18705035971223,Hold,43.511464374558564,0.907102602366253,6.221963752167195,180.7777725451417,20.907919488960758,17.096890222882024
A,A_B077,2026-01-23T15:38:19.334217,66.90647482014388,Hold,40.06613242203825,0.90577603837874,6.207443511187717,177.28579244369166,20.49496251171128,16.639413632034877
A,A_B077,2026-01-23T15:45:49.864692,67.62589928057554,Hold,41.75993224779771,0.9183488079919436,6.161668886497806,181.0166606381977,19.504840869965243,18.146807402628003
A,A_B077,2026-01-23T15:53:20.395168,68.34532374100719,Hold,41.11680336067186,0.897260086440459,6.24659655652741,173.59909662442567,19.950997478542487,16.866154558635092
A,A_B077,2026-01-23T16:00:50.925643,69.06474820143885,Hold,40.71610418929037,0.8868566133413206,6.172394388724093,173.73446259701115,19.45251402397652,17.322451500853713
A,A_B077,2026-01-23T16:08:21.456119,69.7841726618705,Hold,40.19008976384161,0.894736551739925,6.135006550101322,172.484913447994,19.954728361146667,17.2152419017805
A,A_B077,2026-01-23T16:15:51.986594,70.50359712230215,Hold,39.49748816076588,0.8763958648631377,6.158251115493149,173.07145772082202,19.463319113368723,17.33838143765375
A,A_B077,2026-01-23T16:23:22.517070,71.22302158273381,Hold,37.59887005814499,0.903239154338089,6.147613596951661,165.4969459864839,21.537833891429713,15.758781548923356
A,A_B077,2026-01-23T16:30:53.047545,71.94244604316546,Hold,39.45198904420592,0.8718047092382575,6.181184997805057,171.0236227361829,18.91689147991784,16.981414713180058
A,A_B077,2026-01-23T16:38:23.578021,72.66187050359711,Hold,39.490138655424126,0.8752151777529058,6.220094589482683,164.06771369609996,19.13543440097928,16.057750342652156
A,A_B077,2026-01-23T16:45:54.108496,73.38129496402877,Hold,38.36699969516556,0.8644876427185013,6.174419362734951,172.87262771383695,19.852567700085903,17.21158946805057
A,A_B077,2026-01-23T16:53:24.638971,74.10071942446042,Hold,39.67645667905474,0.8814343517598985,6.209474046369734,157.03139100706935,20.080536523313363,16.200670564974782
A,A_B077,2026-01-23T17:00:55.169447,74.82014388489208,Hold,37.2482073941102,0.8896854368842851,6.188214477409906,158.48971967847513,20.081741060483175,15.097317015551354
A,A_B077,2026-01-23T17:08:25.699922,75.53956834532374,Hold,37.10055903553584,0.9048680740276588,6.069911607151818,151.82531153100055,20.65148393934006,16.45449316385498
A,A_B077,2026-01-23T17:15:56.230398,76.2589928057554,Hold,38.49630047089692,0.879514442854536,6.16996709298845,170.21482111400346,20.316740304654214,16.313567726585934
A,A_B077,2026-01-23T17:23:26.760873,76.97841726618705,Hold,37.85491526619893,0.8775597271456714,6.118055183079832,151.8520186983926,19.360173877570322,14.76841208458102
A,A_B077,2026-01-23T17:30:57.291349,77.6978417266187,Hold,39.17192730658609,0.8416915355145216,6.142856798602453,158.19704732371582,20.747588557751584,15.92281469177329
A,A_B077,2026-01-23T17:38:27.821824,78.41726618705036,Hold,38.06600384635191,0.8861025016211465,6.11730998736565,156.4568025562342,20.442902996908284,16.377022931922852
A,A_B077,2026-01-23T17:45:58.352300,79.13669064748201,Hold,39.52585583420373,0.8844446045930212,6.193894256323392,148.31276837976768,20.97315246769661,15.647531420010008
A,A_B077,2026-01-23T17:53:28.882775,79.85611510791367,Hold,37.90878949270734,0.8857796174243066,6.114481057785506,153.4150130641128,20.037730126473843,14.727107376475075
A,A_B077,2026-01-23T18:00:59.413250,80.57553956834532,CoolDown,38.662146554855255,0.909875603077448,6.109969378365571,145.7240403534006,20.76440391400976,15.87421443119415
